Java HotSpot(TM) 64-Bit Server VM (25.171-b11) for windows-amd64 JRE (1.8.0_171-b11), built on Mar 28 2018 16:06:12 by "java_re" with MS VC++ 10.0 (VS2010)
Memory: 4k page, physical 8275748k(4083312k free), swap 16664356k(10047336k free)
CommandLine flags: -XX:InitialHeapSize=536870912 -XX:InitialTenuringThreshold=1 -XX:MaxHeapSize=536870912 -XX:MaxNewSize=1048576 -XX:MaxTenuringThreshold=1 -XX:NewSize=1048576 -XX:PretenureSizeThreshold=50 -XX:+PrintGC -XX:+PrintGCDetails -XX:+PrintGCTimeStamps -XX:+UseCompressedClassPointers -XX:+UseCompressedOops -XX:-UseLargePagesIndividualAllocation -XX:+UseSerialGC 
1.237: [GC (Allocation Failure) 1.237: [DefNew: 959K->64K(960K), 0.0010659 secs] 97123K->96451K(524224K), 0.0010888 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.241: [GC (Allocation Failure) 1.241: [DefNew: 960K->63K(960K), 0.0012915 secs] 97362K->96790K(524224K), 0.0013337 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.246: [GC (Allocation Failure) 1.246: [DefNew: 959K->63K(960K), 0.0016217 secs] 97719K->97086K(524224K), 0.0016644 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.250: [GC (Allocation Failure) 1.250: [DefNew: 959K->63K(960K), 0.0015024 secs] 97995K->97436K(524224K), 0.0015403 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.255: [GC (Allocation Failure) 1.255: [DefNew: 959K->63K(960K), 0.0011808 secs] 98354K->97753K(524224K), 0.0012128 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.257: [GC (Allocation Failure) 1.257: [DefNew: 959K->64K(960K), 0.0010797 secs] 98691K->98032K(524224K), 0.0011022 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.261: [GC (Allocation Failure) 1.261: [DefNew: 960K->64K(960K), 0.0012014 secs] 98953K->98340K(524224K), 0.0012397 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.266: [GC (Allocation Failure) 1.266: [DefNew: 960K->63K(960K), 0.0011994 secs] 99261K->98668K(524224K), 0.0012330 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.268: [GC (Allocation Failure) 1.268: [DefNew: 959K->64K(960K), 0.0009754 secs] 99609K->98933K(524224K), 0.0009963 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.272: [GC (Allocation Failure) 1.272: [DefNew: 960K->63K(960K), 0.0011548 secs] 99849K->99290K(524224K), 0.0011927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.277: [GC (Allocation Failure) 1.277: [DefNew: 959K->63K(960K), 0.0012618 secs] 100220K->99587K(524224K), 0.0013021 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.280: [GC (Allocation Failure) 1.280: [DefNew: 959K->63K(960K), 0.0019433 secs] 100511K->99917K(524224K), 0.0019840 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.285: [GC (Allocation Failure) 1.285: [DefNew: 959K->63K(960K), 0.0010955 secs] 100858K->100185K(524224K), 0.0011338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.288: [GC (Allocation Failure) 1.288: [DefNew: 959K->63K(960K), 0.0012658 secs] 101103K->100528K(524224K), 0.0013132 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.293: [GC (Allocation Failure) 1.293: [DefNew: 959K->63K(960K), 0.0012899 secs] 101448K->100847K(524224K), 0.0013428 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.298: [GC (Allocation Failure) 1.298: [DefNew: 959K->63K(960K), 0.0013100 secs] 101765K->101228K(524224K), 0.0013428 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.301: [GC (Allocation Failure) 1.301: [DefNew: 959K->64K(960K), 0.0012741 secs] 102166K->101502K(524224K), 0.0012978 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.306: [GC (Allocation Failure) 1.306: [DefNew: 960K->64K(960K), 0.0013152 secs] 102424K->101806K(524224K), 0.0013487 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.309: [GC (Allocation Failure) 1.309: [DefNew: 960K->64K(960K), 0.0013665 secs] 102717K->102185K(524224K), 0.0014029 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.313: [GC (Allocation Failure) 1.313: [DefNew: 960K->63K(960K), 0.0013282 secs] 103109K->102496K(524224K), 0.0013574 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.317: [GC (Allocation Failure) 1.317: [DefNew: 959K->64K(960K), 0.0012057 secs] 103433K->102774K(524224K), 0.0012429 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.320: [GC (Allocation Failure) 1.320: [DefNew: 960K->63K(960K), 0.0014412 secs] 103707K->103225K(524224K), 0.0014961 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.325: [GC (Allocation Failure) 1.325: [DefNew: 959K->64K(960K), 0.0013073 secs] 104145K->103550K(524224K), 0.0013464 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.330: [GC (Allocation Failure) 1.330: [DefNew: 960K->64K(960K), 0.0012796 secs] 104475K->103854K(524224K), 0.0013163 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.333: [GC (Allocation Failure) 1.333: [DefNew: 960K->63K(960K), 0.0011271 secs] 104793K->104134K(524224K), 0.0011484 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.336: [GC (Allocation Failure) 1.336: [DefNew: 959K->64K(960K), 0.0011721 secs] 105073K->104400K(524224K), 0.0011970 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.340: [GC (Allocation Failure) 1.340: [DefNew: 960K->63K(960K), 0.0010552 secs] 105339K->104677K(524224K), 0.0010927 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.342: [GC (Allocation Failure) 1.342: [DefNew: 959K->63K(960K), 0.0009564 secs] 105621K->104939K(524224K), 0.0009766 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.346: [GC (Allocation Failure) 1.346: [DefNew: 959K->63K(960K), 0.0011078 secs] 105865K->105246K(524224K), 0.0011457 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.349: [GC (Allocation Failure) 1.349: [DefNew: 959K->64K(960K), 0.0020480 secs] 106173K->105592K(524224K), 0.0021385 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.355: [GC (Allocation Failure) 1.355: [DefNew: 960K->64K(960K), 0.0010999 secs] 106525K->105872K(524224K), 0.0011239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.359: [GC (Allocation Failure) 1.359: [DefNew: 960K->63K(960K), 0.0013318 secs] 106794K->106216K(524224K), 0.0013681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.362: [GC (Allocation Failure) 1.362: [DefNew: 959K->64K(960K), 0.0012180 secs] 107145K->106512K(524224K), 0.0012433 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.367: [GC (Allocation Failure) 1.367: [DefNew: 960K->63K(960K), 0.0012859 secs] 107424K->106851K(524224K), 0.0013195 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.370: [GC (Allocation Failure) 1.370: [DefNew: 959K->63K(960K), 0.0015518 secs] 107770K->107184K(524224K), 0.0016356 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.374: [GC (Allocation Failure) 1.374: [DefNew: 959K->63K(960K), 0.0013033 secs] 108103K->107499K(524224K), 0.0013436 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.379: [GC (Allocation Failure) 1.379: [DefNew: 959K->63K(960K), 0.0013227 secs] 108423K->107867K(524224K), 0.0013558 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.382: [GC (Allocation Failure) 1.382: [DefNew: 959K->63K(960K), 0.0012618 secs] 108793K->108163K(524224K), 0.0013009 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.387: [GC (Allocation Failure) 1.387: [DefNew: 959K->63K(960K), 0.0013515 secs] 109077K->108502K(524224K), 0.0014017 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.391: [GC (Allocation Failure) 1.391: [DefNew: 959K->63K(960K), 0.0013061 secs] 109422K->108869K(524224K), 0.0013404 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.395: [GC (Allocation Failure) 1.395: [DefNew: 959K->64K(960K), 0.0012531 secs] 109791K->109180K(524224K), 0.0012820 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.398: [GC (Allocation Failure) 1.398: [DefNew: 960K->63K(960K), 0.0012034 secs] 110106K->109476K(524224K), 0.0012338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.402: [GC (Allocation Failure) 1.402: [DefNew: 959K->63K(960K), 0.0012334 secs] 110398K->109783K(524224K), 0.0012753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.407: [GC (Allocation Failure) 1.407: [DefNew: 959K->63K(960K), 0.0012598 secs] 110694K->110133K(524224K), 0.0012918 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.412: [GC (Allocation Failure) 1.412: [DefNew: 959K->64K(960K), 0.0012843 secs] 111068K->110403K(524224K), 0.0013266 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.414: [GC (Allocation Failure) 1.414: [DefNew: 960K->63K(960K), 0.0010844 secs] 111341K->110681K(524224K), 0.0011066 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.418: [GC (Allocation Failure) 1.418: [DefNew: 959K->64K(960K), 0.0011761 secs] 111601K->111000K(524224K), 0.0012172 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.421: [GC (Allocation Failure) 1.421: [DefNew: 960K->63K(960K), 0.0012492 secs] 111931K->111292K(524224K), 0.0012741 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.425: [GC (Allocation Failure) 1.425: [DefNew: 959K->63K(960K), 0.0010228 secs] 112234K->111566K(524224K), 0.0010441 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.430: [GC (Allocation Failure) 1.430: [DefNew: 959K->63K(960K), 0.0012271 secs] 112485K->111890K(524224K), 0.0012658 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.434: [GC (Allocation Failure) 1.434: [DefNew: 959K->64K(960K), 0.0015048 secs] 112798K->112267K(524224K), 0.0015577 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.439: [GC (Allocation Failure) 1.439: [DefNew: 960K->64K(960K), 0.0021657 secs] 113183K->112625K(524224K), 0.0022459 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.443: [GC (Allocation Failure) 1.443: [DefNew: 960K->63K(960K), 0.0050829 secs] 113540K->113239K(524224K), 0.0051627 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.453: [GC (Allocation Failure) 1.453: [DefNew: 959K->63K(960K), 0.0034813 secs] 114138K->114084K(524224K), 0.0035500 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.458: [GC (Allocation Failure) 1.458: [DefNew: 959K->63K(960K), 0.0015893 secs] 114996K->114356K(524224K), 0.0016126 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.462: [GC (Allocation Failure) 1.462: [DefNew: 959K->64K(960K), 0.0012097 secs] 115273K->114647K(524224K), 0.0012488 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.467: [GC (Allocation Failure) 1.467: [DefNew: 960K->64K(960K), 0.0016336 secs] 115562K->114987K(524224K), 0.0016810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.469: [GC (Allocation Failure) 1.469: [DefNew: 960K->64K(960K), 0.0014072 secs] 115899K->115281K(524224K), 0.0014376 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.473: [GC (Allocation Failure) 1.473: [DefNew: 960K->64K(960K), 0.0015569 secs] 116187K->115636K(524224K), 0.0015937 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.477: [GC (Allocation Failure) 1.533: [DefNew: 960K->63K(960K), 0.0034789 secs] 116547K->116016K(524224K), 0.0588756 secs] [Times: user=0.00 sys=0.00, real=0.06 secs] 
1.537: [GC (Allocation Failure) 1.537: [DefNew: 959K->63K(960K), 0.0016004 secs] 116947K->116298K(524224K), 0.0016482 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.542: [GC (Allocation Failure) 1.542: [DefNew: 959K->64K(960K), 0.0014301 secs] 117214K->116627K(524224K), 0.0014677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.546: [GC (Allocation Failure) 1.546: [DefNew: 960K->64K(960K), 0.0014657 secs] 117550K->117083K(524224K), 0.0014925 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.560: [GC (Allocation Failure) 1.560: [DefNew: 960K->64K(960K), 0.0053871 secs] 120058K->119424K(524224K), 0.0054297 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.569: [GC (Allocation Failure) 1.569: [DefNew: 960K->63K(960K), 0.0012444 secs] 120364K->119694K(524224K), 0.0012788 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.571: [GC (Allocation Failure) 1.571: [DefNew: 959K->63K(960K), 0.0011797 secs] 120620K->119999K(524224K), 0.0012073 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.576: [GC (Allocation Failure) 1.576: [DefNew: 959K->63K(960K), 0.0011042 secs] 120926K->120292K(524224K), 0.0011417 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.580: [GC (Allocation Failure) 1.580: [DefNew: 959K->64K(960K), 0.0017584 secs] 121217K->120600K(524224K), 0.0018137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.584: [GC (Allocation Failure) 1.584: [DefNew: 960K->63K(960K), 0.0010347 secs] 121540K->120872K(524224K), 0.0010726 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.588: [GC (Allocation Failure) 1.588: [DefNew: 959K->63K(960K), 0.0011149 secs] 121806K->121153K(524224K), 0.0011524 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.591: [GC (Allocation Failure) 1.591: [DefNew: 959K->64K(960K), 0.0013760 secs] 122079K->121459K(524224K), 0.0014198 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.596: [GC (Allocation Failure) 1.596: [DefNew: 960K->63K(960K), 0.0010477 secs] 122401K->121723K(524224K), 0.0010718 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.600: [GC (Allocation Failure) 1.600: [DefNew: 959K->63K(960K), 0.0010718 secs] 122655K->122008K(524224K), 0.0011101 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.603: [GC (Allocation Failure) 1.603: [DefNew: 959K->63K(960K), 0.0011283 secs] 122938K->122296K(524224K), 0.0011674 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.607: [GC (Allocation Failure) 1.607: [DefNew: 959K->63K(960K), 0.0011804 secs] 123224K->122593K(524224K), 0.0012203 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.612: [GC (Allocation Failure) 1.612: [DefNew: 959K->63K(960K), 0.0010643 secs] 123520K->122890K(524224K), 0.0010971 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.615: [GC (Allocation Failure) 1.615: [DefNew: 959K->63K(960K), 0.0010805 secs] 123832K->123160K(524224K), 0.0011034 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.618: [GC (Allocation Failure) 1.618: [DefNew: 959K->64K(960K), 0.0050358 secs] 124081K->123838K(524224K), 0.0051121 secs] [Times: user=0.01 sys=0.00, real=0.00 secs] 
1.626: [GC (Allocation Failure) 1.626: [DefNew: 960K->64K(960K), 0.0024257 secs] 124754K->124625K(524224K), 0.0024810 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.631: [GC (Allocation Failure) 1.631: [DefNew: 960K->64K(960K), 0.0016529 secs] 125568K->124890K(524224K), 0.0016905 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.636: [GC (Allocation Failure) 1.636: [DefNew: 960K->63K(960K), 0.0010817 secs] 125828K->125161K(524224K), 0.0011204 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.638: [GC (Allocation Failure) 1.638: [DefNew: 959K->63K(960K), 0.0020685 secs] 126103K->125430K(524224K), 0.0020974 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.644: [GC (Allocation Failure) 1.644: [DefNew: 959K->63K(960K), 0.0011200 secs] 126351K->125744K(524224K), 0.0011536 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.646: [GC (Allocation Failure) 1.646: [DefNew: 959K->63K(960K), 0.0011785 secs] 126678K->126020K(524224K), 0.0012156 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.651: [GC (Allocation Failure) 1.651: [DefNew: 959K->63K(960K), 0.0011812 secs] 126943K->126321K(524224K), 0.0012196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.655: [GC (Allocation Failure) 1.655: [DefNew: 959K->63K(960K), 0.0011824 secs] 127245K->126624K(524224K), 0.0012196 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.658: [GC (Allocation Failure) 1.658: [DefNew: 959K->63K(960K), 0.0011236 secs] 127560K->126909K(524224K), 0.0011631 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.663: [GC (Allocation Failure) 1.663: [DefNew: 959K->63K(960K), 0.0010900 secs] 127845K->127188K(524224K), 0.0011137 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.666: [GC (Allocation Failure) 1.666: [DefNew: 959K->63K(960K), 0.0011872 secs] 128120K->127472K(524224K), 0.0012255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.668: [GC (Allocation Failure) 1.668: [DefNew: 959K->63K(960K), 0.0010366 secs] 128415K->127734K(524224K), 0.0010588 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.672: [GC (Allocation Failure) 1.672: [DefNew: 959K->64K(960K), 0.0012097 secs] 128658K->128043K(524224K), 0.0012535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.676: [GC (Allocation Failure) 1.676: [DefNew: 960K->64K(960K), 0.0010319 secs] 128985K->128313K(524224K), 0.0010548 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.678: [GC (Allocation Failure) 1.678: [DefNew: 960K->63K(960K), 0.0009956 secs] 129257K->128579K(524224K), 0.0010157 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.682: [GC (Allocation Failure) 1.682: [DefNew: 959K->63K(960K), 0.0011836 secs] 129506K->128874K(524224K), 0.0012239 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.685: [GC (Allocation Failure) 1.685: [DefNew: 959K->63K(960K), 0.0013215 secs] 129799K->129171K(524224K), 0.0013677 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.690: [GC (Allocation Failure) 1.690: [DefNew: 959K->63K(960K), 0.0011160 secs] 130100K->129459K(524224K), 0.0011405 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.694: [GC (Allocation Failure) 1.694: [DefNew: 959K->63K(960K), 0.0012903 secs] 130375K->129793K(524224K), 0.0013254 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.696: [GC (Allocation Failure) 1.696: [DefNew: 959K->63K(960K), 0.0012468 secs] 130723K->130085K(524224K), 0.0012709 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.700: [GC (Allocation Failure) 1.700: [DefNew: 959K->63K(960K), 0.0012310 secs] 131011K->130420K(524224K), 0.0012709 secs] [Times: user=0.02 sys=0.00, real=0.00 secs] 
1.705: [GC (Allocation Failure) 1.705: [DefNew: 959K->63K(960K), 0.0012926 secs] 131356K->130694K(524224K), 0.0013302 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.708: [GC (Allocation Failure) 1.708: [DefNew: 959K->64K(960K), 0.0011153 secs] 131625K->130992K(524224K), 0.0011552 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.711: [GC (Allocation Failure) 1.711: [DefNew: 960K->63K(960K), 0.0011263 secs] 131932K->131261K(524224K), 0.0011650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.713: [GC (Allocation Failure) 1.713: [DefNew: 959K->63K(960K), 0.0009983 secs] 132203K->131524K(524224K), 0.0010208 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.717: [GC (Allocation Failure) 1.717: [DefNew: 959K->64K(960K), 0.0011631 secs] 132451K->131824K(524224K), 0.0012010 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.722: [GC (Allocation Failure) 1.722: [DefNew: 960K->64K(960K), 0.0011840 secs] 132748K->132158K(524224K), 0.0012180 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.724: [GC (Allocation Failure) 1.724: [DefNew: 960K->63K(960K), 0.0009987 secs] 133100K->132422K(524224K), 0.0010200 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.727: [GC (Allocation Failure) 1.727: [DefNew: 959K->64K(960K), 0.0011544 secs] 133353K->132710K(524224K), 0.0011935 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.732: [GC (Allocation Failure) 1.732: [DefNew: 960K->64K(960K), 0.0013602 secs] 133647K->132982K(524224K), 0.0014270 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.735: [GC (Allocation Failure) 1.735: [DefNew: 960K->63K(960K), 0.0009892 secs] 133927K->133243K(524224K), 0.0010121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.738: [GC (Allocation Failure) 1.738: [DefNew: 959K->64K(960K), 0.0010252 secs] 134187K->133501K(524224K), 0.0010635 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.742: [GC (Allocation Failure) 1.742: [DefNew: 960K->63K(960K), 0.0012784 secs] 134434K->133793K(524224K), 0.0013278 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.745: [GC (Allocation Failure) 1.745: [DefNew: 959K->63K(960K), 0.0013045 secs] 134718K->134108K(524224K), 0.0013440 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.750: [GC (Allocation Failure) 1.750: [DefNew: 959K->63K(960K), 0.0012365 secs] 135033K->134403K(524224K), 0.0012753 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.752: [GC (Allocation Failure) 1.752: [DefNew: 959K->64K(960K), 0.0011101 secs] 135341K->134682K(524224K), 0.0011358 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.756: [GC (Allocation Failure) 1.756: [DefNew: 960K->63K(960K), 0.0010852 secs] 135609K->134974K(524224K), 0.0011081 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.759: [GC (Allocation Failure) 1.759: [DefNew: 959K->63K(960K), 0.0011872 secs] 135916K->135247K(524224K), 0.0012255 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.761: [GC (Allocation Failure) 1.761: [DefNew: 959K->64K(960K), 0.0009580 secs] 136189K->135514K(524224K), 0.0009798 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.765: [GC (Allocation Failure) 1.765: [DefNew: 960K->63K(960K), 0.0010947 secs] 136441K->135803K(524224K), 0.0011338 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.767: [GC (Allocation Failure) 1.767: [DefNew: 959K->63K(960K), 0.0011409 secs] 136738K->136086K(524224K), 0.0011650 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.771: [GC (Allocation Failure) 1.771: [DefNew: 959K->64K(960K), 0.0013325 secs] 137012K->136388K(524224K), 0.0013681 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.776: [GC (Allocation Failure) 1.777: [DefNew: 960K->63K(960K), 0.0012049 secs] 137314K->136691K(524224K), 0.0012326 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.779: [GC (Allocation Failure) 1.779: [DefNew: 959K->64K(960K), 0.0012994 secs] 137624K->136979K(524224K), 0.0013535 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.784: [GC (Allocation Failure) 1.784: [DefNew: 960K->64K(960K), 0.0010362 secs] 137913K->137258K(524224K), 0.0010599 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.789: [GC (Allocation Failure) 1.789: [DefNew: 960K->63K(960K), 0.0011488 secs] 138185K->137553K(524224K), 0.0011879 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.792: [GC (Allocation Failure) 1.792: [DefNew: 959K->63K(960K), 0.0012081 secs] 138485K->137846K(524224K), 0.0012464 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.797: [GC (Allocation Failure) 1.797: [DefNew: 959K->63K(960K), 0.0013823 secs] 138773K->138146K(524224K), 0.0014317 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.801: [GC (Allocation Failure) 1.801: [DefNew: 959K->63K(960K), 0.0016059 secs] 139068K->138473K(524224K), 0.0016794 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.805: [GC (Allocation Failure) 1.805: [DefNew: 959K->63K(960K), 0.0012606 secs] 139395K->138791K(524224K), 0.0012903 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.809: [GC (Allocation Failure) 1.809: [DefNew: 959K->64K(960K), 0.0011919 secs] 139718K->139089K(524224K), 0.0012282 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.812: [GC (Allocation Failure) 1.812: [DefNew: 960K->63K(960K), 0.0010864 secs] 140029K->139364K(524224K), 0.0011263 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.814: [GC (Allocation Failure) 1.814: [DefNew: 959K->63K(960K), 0.0010556 secs] 140304K->139633K(524224K), 0.0010769 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.818: [GC (Allocation Failure) 1.818: [DefNew: 959K->63K(960K), 0.0009355 secs] 140573K->139898K(524224K), 0.0009576 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.821: [GC (Allocation Failure) 1.821: [DefNew: 959K->63K(960K), 0.0011228 secs] 140831K->140184K(524224K), 0.0011532 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.825: [GC (Allocation Failure) 1.825: [DefNew: 959K->63K(960K), 0.0010287 secs] 141117K->140467K(524224K), 0.0010513 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.829: [GC (Allocation Failure) 1.829: [DefNew: 959K->64K(960K), 0.0011737 secs] 141398K->140750K(524224K), 0.0012014 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.832: [GC (Allocation Failure) 1.832: [DefNew: 960K->63K(960K), 0.0010884 secs] 141680K->141036K(524224K), 0.0011121 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.837: [GC (Allocation Failure) 1.837: [DefNew: 959K->63K(960K), 0.0012642 secs] 141975K->141310K(524224K), 0.0013096 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.840: [GC (Allocation Failure) 1.840: [DefNew: 959K->63K(960K), 0.0012239 secs] 142240K->141600K(524224K), 0.0012638 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
1.845: [GC (Allocation Failure) 1.845: [DefNew: 959K->63K(960K), 0.0012808 secs] 142527K->141907K(524224K), 0.0013235 secs] [Times: user=0.00 sys=0.00, real=0.00 secs] 
